duration,max_ay,min_ay,range_ay,mean_ay,std_ay,gyro_var,label,set_id,rep_id,start_time,end_time
7.233372000000145,-0.14,-1.652,1.512,-0.6980828651685392,0.2625759604139275,753.6054391355239,1,18,6,3515.310627,3522.543999
1.5538440000000264,0.327,-1.155,1.482,-0.6482189349112426,0.31248499040316796,9700.393264293896,1,18,7,3522.548661,3524.102505
4.683806000000004,0.528,-0.914,1.4420000000000002,-0.4488358208955223,0.4112455322035428,1361.228769255177,0,19,0,3568.124949,3572.808755
4.193999000000076,0.438,-0.902,1.34,-0.4644928571428571,0.3661386576362106,1610.9693883289967,0,19,1,3572.814513,3577.008512
3.9675649999999223,0.4,-0.92,1.32,-0.4756331658291458,0.3616571380924115,1690.8511694047627,0,19,2,3577.020735,3580.9883
3.6499549999998635,0.424,-0.886,1.31,-0.48568852459016393,0.36578855044794223,2080.4107763345355,0,19,3,3580.998087,3584.648042
4.05054999999993,0.439,-0.915,1.354,-0.5055886699507389,0.35255110487205515,1548.6283828974738,0,19,4,3584.660324,3588.710874
4.220583000000261,0.483,-0.936,1.419,-0.517385342789598,0.36744840003494295,1984.3779002843362,0,19,5,3588.715327,3592.93591
4.029743999999937,0.425,-0.904,1.329,-0.5148341584158417,0.35732146372302215,1802.993866374228,0,19,6,3592.947172,3596.976916
3.775521000000026,0.441,-0.901,1.342,-0.4938759894459102,0.379685229898979,2149.191430081049,1,19,7,3596.990138,3600.765659
4.119560000000092,0.485,-0.871,1.3559999999999999,-0.4321961259079903,0.4006492041414537,1626.8607424850004,1,19,8,3600.777597,3604.897157
2.65042799999992,0.239,-1.039,1.278,-0.360593984962406,0.31503656638445643,1069.651330931723,1,19,9,3610.746803,3613.397231
